label,claim,model,readability,word_pos,claim_id,binary_label
FC,2008 أَوْسَط_adj_comp 2 GPT4 تقع مدينة,القاهرة,,أوسط,,correct
FI,7667 تِجارِيّ_adj 3 GPT4 يعتبر ميناء جبل علي في دبي أحد أكبر الموانئ,التجارية,,الشرق,,incorrect
FI,5781 ٱِعْتِبار_noun 3 ChatGPT يتم اعتبار الأردن من أكثر,الدول,,أمانًا,,incorrect
FC,9216 ٱِنْبَغَى_verb 3 GPT4 انبغى للمؤرخ ابن خلدون أن,يُعتبر,,علم,,correct
FI,5763 صِناعَة_noun 2 ChatGPT تعتبر صناعة الحديد والصلب من,أهم,,في,,incorrect
FC,4017 بَيْنَما_conj_sub 2 GPT4 بينما كان الخليفة العباسي هارون الرشيد حاكمًا، عاشت بغداد,فترة,,علمي,,correct
FI,342 أَمْر_noun 2 ChatGPT الأمريكيون يحتفلون بعيد الشكر,في,,من,,incorrect
FC,3799 مُدِير_noun 1 GPT4 يتم انتخاب المدير التنفيذي لصندوق النقد الدولي لفترة,خمس,,قابلة,,correct
FC,1883 قَصْر_noun 1 ChatGPT تم بناء قصر الحمراء في الفترة بين القرنين,الثامن,,عشر,,correct
FC,4520 وَحْد_noun 4 GPT4 وحد الجيش العربي السوري يواجه جماعات,مسلحة,,في,,correct
FC,5916 تَناوَل_verb 1 GPT4 تناول الطعام بانتظام يساعد على تقوية جهاز المناعة,والحفاظ,,سلامة,,correct
FC,1019 حَقّ_noun 2 GPT4 تعتبر حقوق الإنسان مجموعة من الحقوق والحريات الأساسية التي ينبغي أن,يتمتع,,كل,,correct
FC,6309 قَوِيّ_adj 1 GPT4 تعتبر سباقات السيارات الفورمولا 1 رياضة قوية تتطلب تحملًا عاليًا وردود,فعل,,من,,correct
FC,6975 كَفَى_verb 2 ChatGPT كفى الأدلة على أن الإفراط في تناول الكحول يزيد من خطر,الإصابة,,الكبد,,correct
FI,2760 سَبِيل_noun 3 GPT4 تحتوي قصور الحمراء في غرناطة على سبيل,مائي,,بنظامه,,incorrect
FI,6984 تَغْيِير_noun 1 ChatGPT تغيير العملة الرسمية في بعض الدول,العربية,,بشكل,,incorrect
FI,1641 أَب_noun 1 ChatGPT أبو القاسم الزهراوي كان عالماً وطبيباً مسلماً,في,,التاسع,,incorrect
FI,7000 جَمِيل_adj 1 GPT4 الشاعر الجميل الراوي هو شاعر عراقي معروف ولد في البصرة عام,1910,,عام,1997.0,incorrect
FI,7775 ساحَة_noun 1 ChatGPT تم تشييد ساحة الشهداء في العاصمة الليبية,طرابلس,,عام,1930.0,incorrect
FC,2684 نادِي_noun 1 ChatGPT نادي ريال مدريد هو نادي كرة قدم إسباني,يقع,,مدينة,,correct
FC,9319 طَيِّب_adj 1 GPT4 ينمو شجر الطيب في منطقة المحيط,الهندي,,شرق,,correct
FI,1979 وِزارَة_noun 3 GPT4 وزارة الخارجية الأردنية تأسست في عام 1921 وتعمل على تعزيز العلاقات,الدبلوماسية,,الدول,,incorrect
FC,2160 مَسْؤُول_noun 3 GPT4 تعتبر المسؤولية الاجتماعية للشركات مفهوماً يشير إلى ضرورة الأخذ بالجانب,الأخلاقي,,لأعمال,,correct
FI,1838 مِلْيُون_noun_num 3 GPT4 كانت قيمة مشروع بناء قناة السويس قد بلغت ما يقرب من 100 مليون جنيه إسترليني عند إنشائها,في,,التاسع,,incorrect
FI,1617 ٱِتِّحاد_noun 3 GPT4 تأسس الاتحاد الافريقي في عام 2002 لتعزيز الوحدة,والتضامن,,الدول,,incorrect
FI,5200 عَدِيد_adj 3 GPT4 يعتبر لبنان بلد ذو تاريخ طويل ويضم عديد من المواقع السياحية مثل جبل,الأرز,,صور,,incorrect
FC,2745 قانُون_noun 3 ChatGPT قانون العمل القطري يحدد حقوق,وواجبات,,وأصحاب,,correct
FC,5147 لَعَلَّ_verb_pseudo 3 GPT4 لعل النمر العربي هو أصغر سلالة من النمور ويوجد بشكل,أساسي,,جزيرة,,correct
FC,3010 حاوَل_verb 1 GPT4 حاول مصطفى كمال أتاتورك تحويل تركيا من الدولة العثمانية,إلى,,تركيا,,correct
FC,427 يَد_noun 1 GPT4 تتكون اليد البشرية من 27 عظمة ترتبط بعضها,ببعض,,طريق,,correct
FI,1004 أَرْض_noun 1 ChatGPT تحتوي أرض كندا على أكبر بحيرة في,العالم،,,بحيرة,,incorrect
FC,6961 شَبَكَة_noun 1 ChatGPT شبكة الإنترنت هي شبكة عالمية تربط بين الحواسيب والأجهزة الذكية,في,,أنحاء,,correct
FC,5506 قَرَأ_verb 1 GPT4 قرأ العالم العربي الجاحظ كتباً عديدة في,مجالات,,والعلوم,,correct
FC,8359 إِعْلام_noun 4 GPT4 يُعتَبَر تأسيس قناة الجزيرة القطرية في عام 1996 نقلة نوعية,في,,الإعلام,,correct
FI,2252 نائِب_noun 3 ChatGPT يتم انتخاب النائب في,البرلمان,,بالتصويت,,incorrect
FC,5606 طاقَة_noun 3 GPT4 الطاقة الشمسية هي مصدر متجدد للطاقة,يمكن,,إلى,,correct
FC,5532 لَوْن_noun 1 ChatGPT اللون الأزرق يعتبر لون السماء والبحر,ويستخدم,,العلم,,correct
FI,9917 غِياب_noun 2 GPT4 يعتبر غياب النيكوتين في السجائر الإلكترونية عاملًا جذابًا للمدخنين الذين يرغبون,في,,عن,,incorrect
FI,2398 دُولار_noun 2 GPT4 تم إصدار أول فئة من الدولار,الأمريكي,,عام,1792.0,incorrect
FC,8661 ٱِسْتِمْرار_noun 2 ChatGPT استمرار العمل عن بعد أصبح,شائعًا,,جائحة,,correct
FC,7209 لِسان_noun 1 GPT4 تعتبر القطط لسانها مليء بالشعيرات القاسية التي,تستخدمها,,تنظيف,,correct
FC,4823 ضَحِك_verb 1 ChatGPT يمكن للضحك أن يحسن من جودة,النوم,,على,,correct
FC,8685 راح_verb 1 ChatGPT الراحة النفسية تساعد,على,,العلاقات,,correct
FI,5146 لَعَلَّ_verb_pseudo 3 GPT4 لعل أكبر مدينة في العالم من حيث المساحة,هي,,منه،,,incorrect
FI,6594 حَوالَي_noun_quant 2 ChatGPT يبلغ عدد السكان في مصر,حوالي,100.0,مليون,,incorrect
FI,9298 نَجَح_verb 1 GPT4 نجح المصري حسن كامل الصباح في اختراع,أول,,في,,incorrect
FC,786 سَمِع_verb 1 GPT4 سمع الإنسان يعتمد على عمل الأذن الخارجية,والأذن,,والأذن,,correct
FC,3171 بَحْث_noun 3 ChatGPT بحث العلماء عن,علاج,,كورونا,,correct
FC,741 حَتَّى_conj_sub 1 ChatGPT لا يمكن للإنسان العيش لفترة طويلة حتى يصل,عمره,,122,,correct
FC,1108 عَمَلِيَّة_noun 1 GPT4 يتم استخراج زيت الزيتون عن,طريق,,العصر,,correct
FC,250 رَأَى_verb 1 GPT4 رأى أينشتاين نظرية النسبية وأثرها,على,,الزمان,,correct
FC,929 حَوْل_noun 1 GPT4 حول الأرض يوجد طبقة الأوزون التي تحمينا,من,,الشمس,,correct
FC,5031 غَرْبِيّ_adj 3 ChatGPT المحيط الأطلسي هو,المحيط,,للقارة,,correct
FC,789 سَمِع_verb 1 GPT4 يعتمد الحيوانات البرية على حاسة السمع للتنبيه على الأخطار المحيطة,بهم,,على,,correct
FC,4195 نِساء_noun 1 ChatGPT تم تعيين أول امرأة في منصب رئيس الوزراء,في,,عام,1991.0,correct
FC,5712 دَمْع_noun 1 ChatGPT الأمر بالصيام في شهر رمضان,هو,,أركان,,correct
FI,1364 لَدَى_noun 3 ChatGPT لدى الجزائر أكبر احتياطيات,الغاز,,في,,incorrect
FI,8796 جُمْهُور_noun 1 GPT4 جمهور البرلمان المصري,يتكون,,568,,incorrect
FC,4608 زَوْجَة_noun 1 GPT4 فاطمة بنت محمد زوجة علي بن أبي طالب,وهي,,النبي,,correct
FI,2652 عَسْكَرِيّ_adj 3 ChatGPT تم تأسيس الأكاديمية العسكرية الملكية,في,,عام,1950.0,incorrect
FC,6289 صِحَّة_noun 1 GPT4 يعتبر الطب الوقائي من أهم الاستراتيجيات الصحية للوقاية من الأمراض والتي تعمل,على,,الصحة,,correct
FC,9304 صَلاة_noun 1 ChatGPT يجب على المسلمين توجيه وجوههم نحو,الكعبة,,أثناء,,correct
FI,5425 عُنْصُر_noun 4 ChatGPT العنصر الذي يستخدم في,صناعة,,هو,,incorrect
FC,8633 شَغَل_verb 4 ChatGPT يعتبر قطاع السياحة من أهم القطاعات التي توفر فرص عمل,كثيرة,,العالم,,correct
FC,8689 راح_verb 1 GPT4 راح يعلن منظمو دورة الألعاب الأولمبية الصيفية 2024 عن استضافة الحدث,في,,باريس,,correct
FC,4479 تَصْرِيح_noun 3 GPT4 في العصور الوسطى، طلب العديد من الأوروبيين العلم من,المسلمين,,الأندلس,,correct
FC,1607 أَجاب_verb 2 GPT4 أجاب يوسف على أسئلة أهل مصر حول تفسير,الأحلام,,حكمته,,correct
FC,4210 لاعِب_noun 1 GPT4 فاز اللاعب البرتغالي كريستيانو رونالدو بجائزة,الكرة,,خمس,,correct
FC,9055 سائِق_noun 1 ChatGPT يجب على السائق الامتناع عن تناول,المشروبات,,قبل,,correct
FC,1401 ذُو_noun 3 ChatGPT ذو القرنين هو شخصية تاريخية ذكرت في,القرآن,,والتراث,,correct
FC,8664 ٱِسْتِمْرار_noun 2 ChatGPT تعتبر الاستمرارية في تناول الأطعمة الصحية,أسلوب,,صحي,,correct
FC,5132 مُدَّة_noun 1 ChatGPT تستغرق مدة الصيام في شهر رمضان حوالي 14,ساعة,,بعض,,correct
FC,4819 وَسِيلَة_noun 2 GPT4 الكتب هي وسيلة,شهيرة,,العلوم,,correct
FC,4665 دَقِيقَة_noun 1 ChatGPT يمكن استخدام الدقيق لتحضير,العجينة,,والباستا,,correct
FC,2765 ثالِث_adj_num 1 ChatGPT الثالث هو موقع الكوكب الأرض في النظام الشمسي، حيث يقع,بالقرب,,الشمس,,correct
FI,3617 رَسْمِيّ_adj 3 GPT4 تعتبر الأردن منطقة,ذات,,رسمي,,incorrect
FC,4972 قِيادَة_noun 3 ChatGPT تعتبر قيادة الدراجات النارية من الرياضات الخطرة التي,تتطلب,,وتركيز,,correct
FC,8749 حُرّ_adj 1 GPT4 تعتبر الكويت من بين أكثر البلدان حرارة في,العالم,,فصل,,correct
FC,93 لا_part_neg 1 ChatGPT لا يمكن للإنسان البقاء في الفضاء الخارجي لفترة,طويلة,,درع,,correct
FI,3678 مَوْلَى_noun 2 GPT4 ابن عبد البركاني مولى بني قريظة وكان,يعرف,,باسم,,incorrect
FC,256 يَوْم_noun 1 GPT4 فازت مصر ببطولة كأس الأمم الأفريقية في,يوم,31.0,يناير,2010.0,correct
FC,9432 مُدَرِّب_noun 1 ChatGPT يعتبر المدرب الألماني يورجن كلوب أحد أفضل,المدربين,,العالم,,correct
FI,9846 أُسْلُوب_noun 2 GPT4 أسلوب الرواية الأول للكاتب,نجيب,,يسمى,,incorrect
FC,9404 خَبِير_noun 3 ChatGPT يوجد سبعة,ألوان,,قوس,,correct
FC,5690 نَهَض_verb 2 GPT4 في النهضة الأوروبية استعاد الفن الكلاسيكي,مكانته,,رئيسي,,correct
FC,2959 بَرْنامَج_noun 1 GPT4 برنامج الأمم المتحدة للتنمية يقدم الدعم للبلدان في,تحقيق,,التنمية,,correct
FC,9140 باشا_noun 1 GPT4 كان محمد علي باشا حاكم مصر العثماني الذي حكم من عام,1805,,عام,1848.0,correct
FC,960 مَدِينَة_noun 1 GPT4 تأسست مدينة بغداد على يد المنصور في عام 762 ميلادية،,وكانت,,الخلافة,,correct
FI,3103 صَغِير_adj 1 ChatGPT المحيط الهادئ هو أكبر مساحة من المحيطات في العالم ولكنه يحتوي,على,,جزر,,incorrect
FI,1328 مَرَّة_noun 1 GPT4 فاز محمد صلاح بجائزة الكرة,الذهبية,,مرة,,incorrect
FC,4984 عَدُوّ_noun 2 ChatGPT العدو الأكبر للسلام,في,,هو,,correct
FI,676 حَتَّى_conj_sub 1 GPT4 حتى الآن تم اكتشاف أكثر من 118 عنصر,في,,الدوري,,incorrect
FC,8265 لَقِي_verb 3 ChatGPT لقي الفنان الإيطالي ليوناردو دافنشي وفاته في,فرنسا,,عام,1519.0,correct
FC,2648 وَضْع_noun 2 GPT4 أين يقع موقع مدينة,البتراء,,في,,correct
FC,889 أُخْرَى_adj 3 GPT4 يوجد على سطح القمر آثار,أخرى,,البركانية,,correct
FC,400 عام_noun 2 GPT4 استضافت الإمارات العربية المتحدة معرض إكسبو 2020 دبي، الذي تم تأجيله إلى عام,2021,,جائحة,,correct
FC,3777 فَتْح_noun 1 GPT4 فتح العرب مصر في عام 641 ميلادي,بقيادة,,بن,,correct
FC,8196 رَئِيسِيّ_adj 3 GPT4 رئيسي الأمريكي,الحالي,,جو,,correct
FC,2029 طِفْل_noun 1 GPT4 يتم تطعيم الطفل بعد الولادة مباشرة بلقاح,البوليو,,الكبد,,correct
FC,3296 أَمْنِيّ_adj 3 GPT4 أمني هي مدينة تونسية تقع في ولاية القصرين,على,,جبل,,correct
FC,2138 وَجَب_verb 3 GPT4 تعتبر الوجبات السريعة مصدرًا رئيسيًا للدهون,المشبعة,,والسعرات,,correct
